start_BusName,end_BusName,start_lat,start_lon,end_lat,end_lon,length_km,voltage,cost_before_penalty,cost_after_penalty,added_cost,pct_increase
6YOUNG GA_361454,8BULL RUN FP_360093,34.75072952,-85.27349349,36.01895969,-84.15785445,317.211,500,795406451.1919928,834619556.2812526,39213105.08925991,4.93
6KENSNGTN GA_361503,8BULL RUN FP_360093,34.81265905,-85.32344844,36.01895969,-84.15785445,313.062,500,797102189.618088,808185989.7090772,11083800.090989256,1.391
6ALPHA GA_361502,8BULL RUN FP_360093,34.813027,-84.853226,36.01895969,-84.15785445,256.97,500,651158266.8191026,667346899.7214866,16188632.902383983,2.486
6CLOUDLANDGA_361633,8BULL RUN FP_360093,34.81849122,-85.5353055,36.01895969,-84.15785445,286.757,500,729352223.143352,735777269.4872116,6425046.3438595915,0.881
6ROCK SPG GA_361500,8BULL RUN FP_360093,34.83897801,-85.28020801,36.01895969,-84.15785445,317.1,500,806359392.8550955,818554356.6586857,12194963.803590197,1.512
6WID CRK FP_360068,8BULL RUN FP_360093,34.88515896,-85.75604163,36.01895969,-84.15785445,284.838,500,724335949.4599717,730991062.808397,6655113.34842535,0.919
6WRINGOLD GA_361504,8BULL RUN FP_360093,34.89324284,-85.13750475,36.01895969,-84.15785445,259.62,500,649320690.8978975,676199829.897903,26879139.000005513,4.14
6BATTLFLD GA_361530,8BULL RUN FP_360093,34.9555953,-85.26465286,36.01895969,-84.15785445,281.56,500,718420621.5612993,730718499.7220079,12297878.1607086,1.712
6S HAVEN CC_360594,8BULL RUN FP_360093,34.99627529,-90.0485284,36.01895969,-84.15785445,678.523,500,1669931777.5965433,2034097265.1639621,364165487.5674188,21.807
6CONCORD TN_361509,8BULL RUN FP_360093,34.99679719,-85.1610968,36.01895969,-84.15785445,266.575,500,668123889.6035279,697961184.7607819,29837295.15725395,4.466
8BRADLEY TN_360662,8BULL RUN FP_360093,35.0367008,-84.963798,36.01895969,-84.15785445,229.539,500,575019001.5698333,587511989.4360873,12492987.866253998,2.173
8BENTON MS_360612,8BULL RUN FP_360093,35.17466126,-89.74553609,36.01895969,-84.15785445,631.824,500,1555603465.0487604,1867955796.6367087,312352331.5879483,20.079
8ANDERSON TN_360120,8BULL RUN FP_360093,35.94503289,-84.38856432,36.01895969,-84.15785445,114.909,500,294782030.6384865,294782030.6384865,0.0,0.0
7SHAWNEE FP_360002,8BULL RUN FP_360093,37.150267,-88.778122,36.01895969,-84.15785445,604.762,500,1474556114.2390757,1723629576.0154648,249073461.7763892,16.891
8ACKERMAN CC_360627,8CHOCTAW MS_360654,33.38593855,-89.20997726,33.2984397,-89.4127739,22.787,500,54555149.45859781,73372383.17085478,18817233.712256975,34.492
6CENTER PNT_360533,8CHOCTAW MS_360654,34.6665318,-84.97089121,33.2984397,-89.4127739,498.185,500,1221113887.9194117,1426943149.428669,205829261.50925744,16.856
8BR FERRY NP_360052,8CHOCTAW MS_360654,34.70520875,-87.11705751,33.2984397,-89.4127739,301.6,500,735740110.2780946,905901967.1828728,170161856.90477812,23.128
6LOOPERS FRM_360602,8CHOCTAW MS_360654,34.708916,-84.922795,33.2984397,-89.4127739,504.936,500,1239253711.3731446,1446913967.7463586,207660256.37321392,16.757
6COUNTY LINE_360013,8CHOCTAW MS_360654,34.74311084,-85.00751569,33.2984397,-89.4127739,488.667,500,1197571901.7677748,1387633370.276565,190061468.50879014,15.871
6YOUNG GA_361454,8CHOCTAW MS_360654,34.75072952,-85.27349349,33.2984397,-89.4127739,454.77,500,1110693164.0534964,1296321275.307551,185628111.25405458,16.713
6KENSNGTN GA_361503,8CHOCTAW MS_360654,34.81265905,-85.32344844,33.2984397,-89.4127739,454.969,500,1111221845.084578,1295822299.7750025,184600454.69042438,16.612
6ALPHA GA_361502,8CHOCTAW MS_360654,34.813027,-84.853226,33.2984397,-89.4127739,524.006,500,1285348505.0985806,1497620112.2479415,212271607.1493608,16.515
6CLOUDLANDGA_361633,8CHOCTAW MS_360654,34.81849122,-85.5353055,33.2984397,-89.4127739,435.244,500,1060356775.9841968,1238059114.413212,177702338.42901534,16.759
6ROCK SPG GA_361500,8CHOCTAW MS_360654,34.83897801,-85.28020801,33.2984397,-89.4127739,459.007,500,1120434661.2914624,1306159160.8812528,185724499.58979037,16.576
6WID CRK FP_360068,8CHOCTAW MS_360654,34.88515896,-85.75604163,33.2984397,-89.4127739,412.151,500,999790658.3763667,1165916132.286219,166125473.90985212,16.616
6WRINGOLD GA_361504,8CHOCTAW MS_360654,34.89324284,-85.13750475,33.2984397,-89.4127739,496.898,500,1214826811.8189738,1403223582.6070871,188396770.78811345,15.508
6BATTLFLD GA_361530,8CHOCTAW MS_360654,34.9555953,-85.26465286,33.2984397,-89.4127739,466.589,500,1141409400.3936005,1321648749.7202444,180239349.32664385,15.791
6S HAVEN CC_360594,8CHOCTAW MS_360654,34.99627529,-90.0485284,33.2984397,-89.4127739,219.997,500,541255369.1243911,742738167.1490855,201482798.02469447,37.225
6CONCORD TN_361509,8CHOCTAW MS_360654,34.99679719,-85.1610968,33.2984397,-89.4127739,518.685,500,1270397860.925077,1466288765.7711525,195890904.84607548,15.42
8BRADLEY TN_360662,8CHOCTAW MS_360654,35.0367008,-84.963798,33.2984397,-89.4127739,524.674,500,1282946303.8685184,1487967704.901259,205021401.03274068,15.981
8BENTON MS_360612,8CHOCTAW MS_360654,35.17466126,-89.74553609,33.2984397,-89.4127739,245.38,500,605010858.3522846,848297423.0718403,243286564.7195557,40.212
8ANDERSON TN_360120,8CHOCTAW MS_360654,35.94503289,-84.38856432,33.2984397,-89.4127739,598.889,500,1463466550.8721447,1673683716.1690497,210217165.29690507,14.364
8BULL RUN FP_360093,8CHOCTAW MS_360654,36.01895969,-84.15785445,33.2984397,-89.4127739,686.919,500,1693758121.2820134,1907241797.9667115,213483676.68469808,12.604
7SHAWNEE FP_360002,8CHOCTAW MS_360654,37.150267,-88.778122,33.2984397,-89.4127739,477.941,500,1153955063.915276,1684617931.7419384,530662867.82666224,45.986
8CHOCTAW MS_360654,8E POINT AL_360058,33.2984397,-89.4127739,34.19181783,-86.74805975,306.602,500,746754039.005126,906963138.5718844,160209099.56675836,21.454
8ACKERMAN CC_360627,8E POINT AL_360058,33.38593855,-89.20997726,34.19181783,-86.74805975,284.996,500,693237831.4928417,838027047.2679433,144789215.77510157,20.886
8CLAY_360688,8E POINT AL_360058,33.47863869,-88.74043971,34.19181783,-86.74805975,236.568,500,575874344.1502419,682628550.1052461,106754205.95500417,18.538
8COGEN CALED_360606,8E POINT AL_360058,33.64779158,-88.31593565,34.19181783,-86.74805975,189.399,500,458553753.4191532,510307952.6150251,51754199.195871875,11.286
6CENTER PNT_360533,8E POINT AL_360058,34.6665318,-84.97089121,34.19181783,-86.74805975,223.402,500,549750354.1170638,598394425.7403891,48644071.62332531,8.848
8BR FERRY NP_360052,8E POINT AL_360058,34.70520875,-87.11705751,34.19181783,-86.74805975,144.919,500,352768907.8222916,388661527.06144285,35892619.23915124,10.175
6LOOPERS FRM_360602,8E POINT AL_360058,34.708916,-84.922795,34.19181783,-86.74805975,230.153,500,567890177.5707965,618346445.9556248,50456268.384828374,8.885
6COUNTY LINE_360013,8E POINT AL_360058,34.74311084,-85.00751569,34.19181783,-86.74805975,212.165,500,529943341.0266801,576279687.7068087,46336346.68012855,8.744
6YOUNG GA_361454,8E POINT AL_360058,34.75072952,-85.27349349,34.19181783,-86.74805975,182.597,500,454037633.0759281,490025660.7028363,35988027.62690819,7.926
6KENSNGTN GA_361503,8E POINT AL_360058,34.81265905,-85.32344844,34.19181783,-86.74805975,182.796,500,454566314.10700995,489344346.0466848,34778031.93967483,7.651
6ALPHA GA_361502,8E POINT AL_360058,34.813027,-84.853226,34.19181783,-86.74805975,249.224,500,613984971.2962325,669052894.5771546,55067923.280922145,8.969
6CLOUDLANDGA_361633,8E POINT AL_360058,34.81849122,-85.5353055,34.19181783,-86.74805975,164.293,500,405240325.6063286,436455127.13013107,31214801.523802448,7.703
6ROCK SPG GA_361500,8E POINT AL_360058,34.83897801,-85.28020801,34.19181783,-86.74805975,186.835,500,463779130.3138944,499694107.8527223,35914977.5388279,7.744
6WID CRK FP_360068,8E POINT AL_360058,34.88515896,-85.75604163,34.19181783,-86.74805975,149.763,500,362866363.8876523,372207060.17686814,9340696.289215857,2.574
6WRINGOLD GA_361504,8E POINT AL_360058,34.89324284,-85.13750475,34.19181783,-86.74805975,220.396,500,547198251.0778792,592619976.1127839,45421725.03490472,8.301
6BATTLFLD GA_361530,8E POINT AL_360058,34.9555953,-85.26465286,34.19181783,-86.74805975,200.763,500,502365436.0638157,544893933.5853021,42528497.52148634,8.466
6S HAVEN CC_360594,8E POINT AL_360058,34.99627529,-90.0485284,34.19181783,-86.74805975,397.298,500,973161311.0698358,1296180775.4394717,323019464.3696358,33.193
6CONCORD TN_361509,8E POINT AL_360058,34.99679719,-85.1610968,34.19181783,-86.74805975,242.183,500,602769300.1839823,655622702.7324321,52853402.548449814,8.768
8BRADLEY TN_360662,8E POINT AL_360058,35.0367008,-84.963798,34.19181783,-86.74805975,248.172,500,615317743.1274238,677047441.7186501,61729698.59122637,10.032
8BENTON MS_360612,8E POINT AL_360058,35.17466126,-89.74553609,34.19181783,-86.74805975,365.249,500,890442268.4166932,1160798486.0985012,270356217.6818081,30.362
8ANDERSON TN_360120,8E POINT AL_360058,35.94503289,-84.38856432,34.19181783,-86.74805975,338.894,500,839930560.5658803,856816309.8769035,16885749.311023194,2.01
8BULL RUN FP_360093,8E POINT AL_360058,36.01895969,-84.15785445,34.19181783,-86.74805975,434.092,500,1084145154.7166467,1101007918.2308273,16862763.514180623,1.555
8DAVIDSON TN_360048,8E POINT AL_360058,36.06703747,-86.9841046,34.19181783,-86.74805975,273.598,500,680459075.3905928,774522057.003623,94062981.61303023,13.823
8CUMBERLAND_360040,8E POINT AL_360058,36.3921331,-87.65747953,34.19181783,-86.74805975,308.246,500,744198103.0029671,920050838.9578159,175852735.9548488,23.63
7SHAWNEE FP_360002,8E POINT AL_360058,37.150267,-88.778122,34.19181783,-86.74805975,448.051,500,1074693718.7817254,1400346039.053427,325652320.2717016,30.302
8CHOCTAW MS_360654,8MONTGOMERY_360044,33.2984397,-89.4127739,36.59438524,-87.25325857,471.817,500,1136461397.570704,1610715949.504017,474254551.9333132,41.731
8ACKERMAN CC_360627,8MONTGOMERY_360044,33.38593855,-89.20997726,36.59438524,-87.25325857,452.475,500,1091112955.9511542,1541267469.750961,450154513.7998068,41.256
8CLAY_360688,8MONTGOMERY_360044,33.47863869,-88.74043971,36.59438524,-87.25325857,422.834,500,1021001211.4593531,1361008648.9234426,340007437.4640896,33.301
8COGEN CALED_360606,8MONTGOMERY_360044,33.64779158,-88.31593565,36.59438524,-87.25325857,385.014,500,929156954.897938,1207411253.1129477,278254298.2150096,29.947
8E POINT AL_360058,8MONTGOMERY_360044,34.19181783,-86.74805975,36.59438524,-87.25325857,346.315,500,857096046.8874743,1024745127.3462516,167649080.45877728,19.56
6CENTER PNT_360533,8MONTGOMERY_360044,34.6665318,-84.97089121,36.59438524,-87.25325857,397.971,500,972906303.884117,1127985971.9971871,155079668.11307013,15.94
8BR FERRY NP_360052,8MONTGOMERY_360044,34.70520875,-87.11705751,36.59438524,-87.25325857,236.786,500,578961733.363728,729897097.7510965,150935364.3873685,26.07
6LOOPERS FRM_360602,8MONTGOMERY_360044,34.708916,-84.922795,36.59438524,-87.25325857,390.183,500,952554739.4529917,1105687967.8312871,153133228.3782955,16.076
8LIMESTONE_360088,8MONTGOMERY_360044,34.71890958,-86.84630969,36.59438524,-87.25325857,242.477,500,594107080.7731702,761255221.1982598,167148140.42508966,28.134
6COUNTY LINE_360013,8MONTGOMERY_360044,34.74311084,-85.00751569,36.59438524,-87.25325857,372.605,500,938121732.7103069,1131040560.9738474,192918828.26354054,20.564
6YOUNG GA_361454,8MONTGOMERY_360044,34.75072952,-85.27349349,36.59438524,-87.25325857,330.179,500,834528541.2103904,1011003588.6130438,176475047.40265328,21.147
8MADISON AL_360060,8MONTGOMERY_360044,34.79577878,-86.52158584,36.59438524,-87.25325857,247.636,500,607773100.5780978,777268181.4125673,169495080.8344694,27.888
6KENSNGTN GA_361503,8MONTGOMERY_360044,34.81265905,-85.32344844,36.59438524,-87.25325857,330.475,500,834902771.4515967,1008766400.9732158,173863629.52161908,20.824
6ALPHA GA_361502,8MONTGOMERY_360044,34.813027,-84.853226,36.59438524,-87.25325857,370.678,500,904337826.4935094,1052723727.6453092,148385901.15179986,16.408
6CLOUDLANDGA_361633,8MONTGOMERY_360044,34.81849122,-85.5353055,36.59438524,-87.25325857,304.17,500,767152804.9768609,936954071.9690509,169801266.99218997,22.134
8MAGNOL CC1_360613,8MONTGOMERY_360044,34.8287922,-89.20041124,36.59438524,-87.25325857,295.546,500,717618456.0674679,1024862306.879225,307243850.81175715,42.814
6ROCK SPG GA_361500,8MONTGOMERY_360044,34.83897801,-85.28020801,36.59438524,-87.25325857,334.513,500,844159974.6886044,1019160995.2122325,175001020.52362812,20.731
6WID CRK FP_360068,8MONTGOMERY_360044,34.88515896,-85.75604163,36.59438524,-87.25325857,270.484,500,679672893.5155551,849919229.7844071,170246336.26885194,25.048
6WRINGOLD GA_361504,8MONTGOMERY_360044,34.89324284,-85.13750475,36.59438524,-87.25325857,369.226,500,900295709.3707321,1053547662.9806461,153251953.6099141,17.022
6BATTLFLD GA_361530,8MONTGOMERY_360044,34.9555953,-85.26465286,36.59438524,-87.25325857,308.206,500,778299414.5659559,950318413.9527402,172018999.3867843,22.102
6S HAVEN CC_360594,8MONTGOMERY_360044,34.99627529,-90.0485284,36.59438524,-87.25325857,382.276,500,938986809.162966,1359114601.703188,420127792.5402219,44.743
6CONCORD TN_361509,8MONTGOMERY_360044,34.99679719,-85.1610968,36.59438524,-87.25325857,376.181,500,919098908.0763626,1075164279.9854026,156065371.90903994,16.98
8BRADLEY TN_360662,8MONTGOMERY_360044,35.0367008,-84.963798,36.59438524,-87.25325857,339.145,500,825994020.0426679,964546035.1542585,138552015.11159068,16.774
8BENTON MS_360612,8MONTGOMERY_360044,35.17466126,-89.74553609,36.59438524,-87.25325857,324.019,500,789334546.1302536,1134528936.6694903,345194390.53923666,43.732
8FRANKLIN TN_360069,8MONTGOMERY_360044,35.33506701,-86.11727644,36.59438524,-87.25325857,220.527,500,549000464.0531058,706925309.0434375,157924844.99033162,28.766
8HAYWOOD TN_360542,8MONTGOMERY_360044,35.54308246,-89.19654872,36.59438524,-87.25325857,250.42,500,607424102.4940085,829432565.1209784,222008462.62696984,36.549
8HIWASSEE TN_360110,8MONTGOMERY_360044,35.60032498,-84.78911434,36.59438524,-87.25325857,291.94,500,710120359.8138236,842027737.4602885,131907377.646465,18.575
8LAG CRK CC_360615,8MONTGOMERY_360044,35.65702785,-89.39460044,36.59438524,-87.25325857,262.852,500,635388114.5902771,873390047.06092,238001932.47064295,37.458
8MAURY TN_360050,8MONTGOMERY_360044,35.672863,-87.01861625,36.59438524,-87.25325857,122.03,500,305512444.8926126,424737052.28228956,119224607.389677,39.024
8JACKSON TN_360019,8MONTGOMERY_360044,35.70901203,-88.79407261,36.59438524,-87.25325857,205.13,500,498345043.08853185,665316959.4813944,166971916.39286256,33.505
8ANDERSON TN_360120,8MONTGOMERY_360044,35.94503289,-84.38856432,36.59438524,-87.25325857,311.634,500,766142114.7461004,884905976.829535,118763862.08343452,15.502
8BULL RUN FP_360093,8MONTGOMERY_360044,36.01895969,-84.15785445,36.59438524,-87.25325857,366.11,500,900068661.5657669,1004672418.0118431,104603756.44607618,11.622
8JVILLE FP_360037,8MONTGOMERY_360044,36.02382902,-87.98154082,36.59438524,-87.25325857,116.677,500,284640600.7375314,377626622.01322705,92986021.27569562,32.668
8DAVIDSON TN_360048,8MONTGOMERY_360044,36.06703747,-86.9841046,36.59438524,-87.25325857,79.568,500,199393207.33279482,282959950.9578248,83566743.62503003,41.911
8GLEASON CT_360582,8MONTGOMERY_360044,36.24522988,-88.6114255,36.59438524,-87.25325857,174.477,500,425469161.9038136,562333209.6338168,136864047.73000324,32.168
8LAG CRK CT_360568,8MONTGOMERY_360044,36.27534882,-88.83423675,36.59438524,-87.25325857,196.053,500,476895170.16929984,629118403.8546623,152223233.68536243,31.92
8CUMBERLAND_360040,8MONTGOMERY_360044,36.3921331,-87.65747953,36.59438524,-87.25325857,79.851,500,195477185.14547628,284952057.50968266,89474872.3642064,45.773
8MARSHALL KY_360015,8MONTGOMERY_360044,37.02455006,-88.39384277,36.59438524,-87.25325857,199.698,500,482101461.53462267,612970661.4205229,130869199.88590027,27.146
7SHAWNEE FP_360002,8MONTGOMERY_360044,37.150267,-88.778122,36.59438524,-87.25325857,287.782,500,693520619.643349,961432595.3812575,267911975.7379085,38.631
8CHOCTAW MS_360654,8UNION MS_360033,33.2984397,-89.4127739,34.37783096,-88.85850114,148.247,500,357920828.85484767,499435126.60898095,141514297.75413328,39.538
8ACKERMAN CC_360627,8UNION MS_360033,33.38593855,-89.20997726,34.37783096,-88.85850114,130.554,500,316575998.4747325,444429709.7458248,127853711.2710923,40.386
8CLAY_360688,8UNION MS_360033,33.47863869,-88.74043971,34.37783096,-88.85850114,112.096,500,269049170.86370087,398703714.10695875,129654543.24325785,48.19
8COGEN CALED_360606,8UNION MS_360033,33.64779158,-88.31593565,34.37783096,-88.85850114,107.446,500,259962650.49464163,375055377.83829236,115092727.34365076,44.273
8E POINT AL_360058,8UNION MS_360033,34.19181783,-86.74805975,34.37783096,-88.85850114,247.682,500,609323914.1202267,706081618.941039,96757704.82081223,15.88
8TRICO STEEL_360014,8UNION MS_360033,34.60872576,-87.05506218,34.37783096,-88.85850114,188.834,500,458403267.25997096,591480432.6736276,133077165.4136567,29.031
6CENTER PNT_360533,8UNION MS_360033,34.6665318,-84.97089121,34.37783096,-88.85850114,433.995,500,1061214624.3631444,1263097320.8743014,201882696.511157,19.024
8BR FERRY NP_360052,8UNION MS_360033,34.70520875,-87.11705751,34.37783096,-88.85850114,196.061,500,478579301.5209838,620499410.1857495,141920108.66476572,29.654
6LOOPERS FRM_360602,8UNION MS_360033,34.708916,-84.922795,34.37783096,-88.85850114,440.746,500,1079354447.8168771,1283125899.070502,203771451.25362495,18.879
8LIMESTONE_360088,8UNION MS_360033,34.71890958,-86.84630969,34.37783096,-88.85850114,219.808,500,535536688.8471298,676301390.5858665,140764701.73873666,26.285
6COUNTY LINE_360013,8UNION MS_360033,34.74311084,-85.00751569,34.37783096,-88.85850114,409.026,500,1002050629.801948,1187781827.178939,185731197.37699124,18.535
6YOUNG GA_361454,8UNION MS_360033,34.75072952,-85.27349349,34.37783096,-88.85850114,375.129,500,915171892.0876693,1095806278.6070302,180634386.519361,19.738
8MADISON AL_360060,8UNION MS_360033,34.79577878,-86.52158584,34.37783096,-88.85850114,259.366,500,634399000.3691902,792023514.7276292,157624514.3584389,24.846
6KENSNGTN GA_361503,8UNION MS_360033,34.81265905,-85.32344844,34.37783096,-88.85850114,375.328,500,915700573.1187512,1095432744.5400052,179732171.42125398,19.628
6ALPHA GA_361502,8UNION MS_360033,34.813027,-84.853226,34.37783096,-88.85850114,459.817,500,1125449241.542313,1333960060.7929773,208510819.25066414,18.527
6CLOUDLANDGA_361633,8UNION MS_360033,34.81849122,-85.5353055,34.37783096,-88.85850114,355.603,500,864835504.0183699,1037547388.3841916,172711884.36582175,19.97
8MAGNOL CC1_360613,8UNION MS_360033,34.8287922,-89.20041124,34.37783096,-88.85850114,65.281,500,158219992.21730244,236758924.93484065,78538932.71753821,49.639
6ROCK SPG GA_361500,8UNION MS_360033,34.83897801,-85.28020801,34.37783096,-88.85850114,379.366,500,924913389.3256356,1105814790.5975509,180901401.2719153,19.559
6WID CRK FP_360068,8UNION MS_360033,34.88515896,-85.75604163,34.37783096,-88.85850114,332.51,500,804269386.4105399,965781348.902817,161511962.49227718,20.082
6WRINGOLD GA_361504,8UNION MS_360033,34.89324284,-85.13750475,34.37783096,-88.85850114,417.257,500,1019305539.853147,1203425940.7017207,184120400.84857377,18.063
6BATTLFLD GA_361530,8UNION MS_360033,34.9555953,-85.26465286,34.37783096,-88.85850114,386.948,500,945888128.4277735,1122332004.9705343,176443876.54276085,18.654
6S HAVEN CC_360594,8UNION MS_360033,34.99627529,-90.0485284,34.37783096,-88.85850114,162.05,500,402532307.13367826,603798461.6666275,201266154.5329493,50.0
6CONCORD TN_361509,8UNION MS_360033,34.99679719,-85.1610968,34.37783096,-88.85850114,439.044,500,1074876588.95925,1266653926.2299984,191777337.2707483,17.842
8BRADLEY TN_360662,8UNION MS_360033,35.0367008,-84.963798,34.37783096,-88.85850114,445.033,500,1087425031.9026916,1287991532.6956425,200566500.7929508,18.444
8RACCOON MTN_360079,8UNION MS_360033,35.05681146,-85.38724619,34.37783096,-88.85850114,374.077,500,908471490.5773151,1077279042.3144732,168807551.7371581,18.581
8BENTON MS_360612,8UNION MS_360033,35.17466126,-89.74553609,34.37783096,-88.85850114,140.053,500,346214273.449098,518743018.65615225,172528745.20705426,49.833
8SEQUOYAH NP_360081,8UNION MS_360033,35.22706031,-85.09419774,34.37783096,-88.85850114,420.716,500,1036133914.7782531,1227919848.8852017,191785934.10694858,18.51
8FRANKLIN TN_360069,8UNION MS_360033,35.33506701,-86.11727644,34.37783096,-88.85850114,308.09,500,745343062.5050654,928146261.074564,182803198.5694986,24.526
8SHELBY TN_360021,8UNION MS_360033,35.38606284,-89.80340294,34.37783096,-88.85850114,159.769,500,389587746.538424,583807610.3498194,194219863.81139538,49.853
8HAYWOOD TN_360542,8UNION MS_360033,35.54308246,-89.19654872,34.37783096,-88.85850114,146.58,500,357720541.75946474,533919445.28109753,176198903.52163276,49.256
8HIWASSEE TN_360110,8UNION MS_360033,35.60032498,-84.78911434,34.37783096,-88.85850114,444.033,500,1077696598.7301679,1262463283.243022,184766684.51285422,17.145
8LAG CRK CC_360615,8UNION MS_360033,35.65702785,-89.39460044,34.37783096,-88.85850114,165.594,500,402931626.20004827,604397440.0703708,201465813.87032253,50.0
8MAURY TN_360050,8UNION MS_360033,35.672863,-87.01861625,34.37783096,-88.85850114,246.872,500,594754848.2598523,807018119.1873229,212263270.9274706,35.689
8JACKSON TN_360019,8UNION MS_360033,35.70901203,-88.79407261,34.37783096,-88.85850114,161.605,500,394933859.681777,584440524.0902593,189506664.40848225,47.984
8RUTHERFORD_360010,8UNION MS_360033,35.82791498,-86.59841524,34.37783096,-88.85850114,295.771,500,717376210.9331001,962021491.8823678,244645280.9492677,34.103
8ANDERSON TN_360120,8UNION MS_360033,35.94503289,-84.38856432,34.37783096,-88.85850114,493.35,500,1206305742.1150336,1394217934.3229427,187912192.20790905,15.577
8BULL RUN FP_360093,8UNION MS_360033,36.01895969,-84.15785445,34.37783096,-88.85850114,581.38,500,1436597312.5249026,1628830439.8251157,192233127.30021322,13.381
8JVILLE FP_360037,8UNION MS_360033,36.02382902,-87.98154082,34.37783096,-88.85850114,221.676,500,529244441.2131594,767183224.4751797,237938783.26202023,44.958
8PIN HOOK TN_360581,8UNION MS_360033,36.04646628,-86.60595108,34.37783096,-88.85850114,318.569,500,785669180.66322,1057379039.5954295,271709858.9322095,34.583
8PLATEAU TN_360077,8UNION MS_360033,36.05858036,-85.14194112,34.37783096,-88.85850114,433.6,500,1052621980.0921426,1251474137.6732786,198852157.58113605,18.891
8DAVIDSON TN_360048,8UNION MS_360033,36.06703747,-86.9841046,34.37783096,-88.85850114,276.442,500,671684480.3005226,949135775.0707048,277451294.77018225,41.307
8GLEASON CT_360582,8UNION MS_360033,36.24522988,-88.6114255,34.37783096,-88.85850114,225.635,500,546427538.517455,804698037.6155235,258270499.0980685,47.265
8LAG CRK CT_360568,8UNION MS_360033,36.27534882,-88.83423675,34.37783096,-88.85850114,230.05,500,559450731.827967,814122563.3096918,254671831.4817247,45.522
8CUMBERLAND_360040,8UNION MS_360033,36.3921331,-87.65747953,34.37783096,-88.85850114,278.129,500,667170254.2300239,942878441.4415193,275708187.21149534,41.325
8PHIPPS B NP_360102,8UNION MS_360033,36.46070569,-82.80788409,34.37783096,-88.85850114,670.871,500,1666093211.602961,1855618197.2782347,189524985.67527363,11.375
8MONTGOMERY_360044,8UNION MS_360033,36.59438524,-87.25325857,34.37783096,-88.85850114,327.723,500,789359884.1796482,1129290722.8729823,339930838.6933341,43.064
8MARSHALL KY_360015,8UNION MS_360033,37.02455006,-88.39384277,34.37783096,-88.85850114,331.554,500,801262383.7817258,1182071786.0538242,380809402.2720985,47.526
7SHAWNEE FP_360002,8UNION MS_360033,37.150267,-88.778122,34.37783096,-88.85850114,347.605,500,838021771.9615982,1225137589.0929053,387115817.1313071,46.194
8PARADISE CC_360117,8UNION MS_360033,37.259697,-86.976991,34.37783096,-88.85850114,400.092,500,961384297.5534619,1346082119.5558503,384697822.00238836,40.015
8PARADISE CC_360117,8UNION MS_360033,37.259697,-86.976991,34.37783096,-88.85850114,400.092,500,961384297.5534619,1346082119.5558503,384697822.00238836,40.015
8CHOCTAW MS_360654,8LAG CRK CT_360568,33.2984397,-89.4127739,36.27534882,-88.83423675,362.692,500,879421955.2599002,1275113486.075892,395691530.81599164,44.995
8ACKERMAN CC_360627,8LAG CRK CT_360568,33.38593855,-89.20997726,36.27534882,-88.83423675,349.463,500,847786397.9403503,1244304637.3119323,396518239.371582,46.771
8CLAY_360688,8LAG CRK CT_360568,33.47863869,-88.74043971,36.27534882,-88.83423675,339.833,500,822714550.5013051,1203945884.2926333,381231333.79132825,46.338
8COGEN CALED_360606,8LAG CRK CT_360568,33.64779158,-88.31593565,36.27534882,-88.83423675,323.61,500,780094190.7901232,1087753586.9334579,307659396.1433346,39.439
8E POINT AL_360058,8LAG CRK CT_360568,34.19181783,-86.74805975,36.27534882,-88.83423675,340.704,500,821431330.2655921,1070499422.6862649,249068092.4206728,30.321
6CENTER PNT_360533,8LAG CRK CT_360568,34.6665318,-84.97089121,36.27534882,-88.83423675,476.616,500,1163492981.3503313,1364455487.2867367,200962505.93640542,17.272
8BR FERRY NP_360052,8LAG CRK CT_360568,34.70520875,-87.11705751,36.27534882,-88.83423675,253.23,500,609360597.7131052,797728377.2611172,188367779.54801205,30.912
6LOOPERS FRM_360602,8LAG CRK CT_360568,34.708916,-84.922795,36.27534882,-88.83423675,483.367,500,1181632804.8040643,1384405490.949916,202772686.1458515,17.16
6COUNTY LINE_360013,8LAG CRK CT_360568,34.74311084,-85.00751569,36.27534882,-88.83423675,447.379,500,1092417670.407766,1275742615.992487,183324945.58472088,16.782
6YOUNG GA_361454,8LAG CRK CT_360568,34.75072952,-85.27349349,36.27534882,-88.83423675,405.793,500,995281260.818108,1170678186.9585292,175396926.14042133,17.623
6KENSNGTN GA_361503,8LAG CRK CT_360568,34.81265905,-85.32344844,36.27534882,-88.83423675,406.088,500,995655491.0593143,1168427039.578359,172771548.5190446,17.353
6ALPHA GA_361502,8LAG CRK CT_360568,34.813027,-84.853226,36.27534882,-88.83423675,466.373,500,1145613903.351798,1314264296.0118687,168650392.6600706,14.721
6CLOUDLANDGA_361633,8LAG CRK CT_360568,34.81849122,-85.5353055,36.27534882,-88.83423675,379.783,500,927905524.5845784,1096324131.490914,168418606.90633574,18.15
6ROCK SPG GA_361500,8LAG CRK CT_360568,34.83897801,-85.28020801,36.27534882,-88.83423675,410.126,500,1004912694.2963219,1178825473.7329388,173912779.43661678,17.306
6WID CRK FP_360068,8LAG CRK CT_360568,34.88515896,-85.75604163,36.27534882,-88.83423675,346.256,500,840110125.0935488,1001686993.1458809,161576868.0523321,19.233
6WRINGOLD GA_361504,8LAG CRK CT_360568,34.89324284,-85.13750475,36.27534882,-88.83423675,455.61,500,1109672580.4589653,1291334360.2289917,181661779.7700265,16.371
