fid,start_BusName,end_BusName,start_lat,start_lon,end_lat,end_lon,voltage,polarity,start_option,end_option,rid
543,6WID CRK FP_360068,8MARSHALL KY_360015,34.88515896,-85.75604163,37.02455006,-88.39384277,500,ac,default,default,6WID_CRK_FP_360068-8MARSHALL_KY_360015
544,6WID CRK FP_360068,8MAURY TN_360050,34.88515896,-85.75604163,35.672863,-87.01861625,500,ac,default,default,6WID_CRK_FP_360068-8MAURY_TN_360050
545,6WID CRK FP_360068,8MONTGOMERY_360044,34.88515896,-85.75604163,36.59438524,-87.25325857,500,ac,default,default,6WID_CRK_FP_360068-8MONTGOMERY_360044
546,6WID CRK FP_360068,8PARADIS CC5_360185,34.88515896,-85.75604163,37.25966758,-86.97670194,500,ac,default,default,6WID_CRK_FP_360068-8PARADIS_CC5_360185
547,6WID CRK FP_360068,8PARADISE CC_360117,34.88515896,-85.75604163,37.259697,-86.976991,500,ac,default,default,6WID_CRK_FP_360068-8PARADISE_CC_360117
548,6WID CRK FP_360068,8PHIPPS B NP_360102,34.88515896,-85.75604163,36.46070569,-82.80788409,500,ac,default,default,6WID_CRK_FP_360068-8PHIPPS_B_NP_360102
549,6WID CRK FP_360068,8PIN HOOK TN_360581,34.88515896,-85.75604163,36.04646628,-86.60595108,500,ac,default,default,6WID_CRK_FP_360068-8PIN_HOOK_TN_360581
550,6WID CRK FP_360068,8PLATEAU TN_360077,34.88515896,-85.75604163,36.05858036,-85.14194112,500,ac,default,default,6WID_CRK_FP_360068-8PLATEAU_TN_360077
551,6WID CRK FP_360068,8RACCOON MTN_360079,34.88515896,-85.75604163,35.05681146,-85.38724619,500,ac,default,default,6WID_CRK_FP_360068-8RACCOON_MTN_360079
552,6WID CRK FP_360068,8RUTHERFORD_360010,34.88515896,-85.75604163,35.82791498,-86.59841524,500,ac,default,default,6WID_CRK_FP_360068-8RUTHERFORD_360010
553,6WID CRK FP_360068,8SEQUOYAH NP_360081,34.88515896,-85.75604163,35.22706031,-85.09419774,500,ac,default,default,6WID_CRK_FP_360068-8SEQUOYAH_NP_360081
554,6WID CRK FP_360068,8SHAWNEE FP_360001,34.88515896,-85.75604163,37.150267,-88.778122,500,ac,default,default,6WID_CRK_FP_360068-8SHAWNEE_FP_360001
555,6WID CRK FP_360068,8SHELBY TN_360021,34.88515896,-85.75604163,35.38606284,-89.80340294,500,ac,default,default,6WID_CRK_FP_360068-8SHELBY_TN_360021
556,6WID CRK FP_360068,8TRICO STEEL_360014,34.88515896,-85.75604163,34.60872576,-87.05506218,500,ac,default,default,6WID_CRK_FP_360068-8TRICO_STEEL_360014
557,6WID CRK FP_360068,8UNION MS_360033,34.88515896,-85.75604163,34.37783096,-88.85850114,500,ac,default,default,6WID_CRK_FP_360068-8UNION_MS_360033
558,6WID CRK FP_360068,8VOLUNTEER_360097,34.88515896,-85.75604163,36.1219789,-83.81482256,500,ac,default,default,6WID_CRK_FP_360068-8VOLUNTEER_360097
559,6WID CRK FP_360068,8WEST POINT_360035,34.88515896,-85.75604163,33.63551392,-88.65363834,500,ac,default,default,6WID_CRK_FP_360068-8WEST_POINT_360035
560,6WID CRK FP_360068,8WID CRK FP_360065,34.88515896,-85.75604163,34.88726197,-85.75423778,500,ac,default,default,6WID_CRK_FP_360068-8WID_CRK_FP_360065
561,6WID CRK FP_360068,8WILSON TN_360071,34.88515896,-85.75604163,36.2052377,-86.46506033,500,ac,default,default,6WID_CRK_FP_360068-8WILSON_TN_360071
562,6WRINGOLD GA_361504,6YOUNG GA_361454,34.89324284,-85.13750475,34.75072952,-85.27349349,230,ac,default,default,6WRINGOLD_GA_361504-6YOUNG_GA_361454
563,6WRINGOLD GA_361504,7SHAWNEE FP_360002,34.89324284,-85.13750475,37.150267,-88.778122,345,ac,default,default,6WRINGOLD_GA_361504-7SHAWNEE_FP_360002
564,6WRINGOLD GA_361504,8ACKERMAN CC_360627,34.89324284,-85.13750475,33.38593855,-89.20997726,500,ac,default,default,6WRINGOLD_GA_361504-8ACKERMAN_CC_360627
565,6WRINGOLD GA_361504,8ANDERSON TN_360120,34.89324284,-85.13750475,35.94503289,-84.38856432,500,ac,default,default,6WRINGOLD_GA_361504-8ANDERSON_TN_360120
566,6WRINGOLD GA_361504,8BENTON MS_360612,34.89324284,-85.13750475,35.17466126,-89.74553609,500,ac,default,default,6WRINGOLD_GA_361504-8BENTON_MS_360612
567,6WRINGOLD GA_361504,8BHAM STEEL_360075,34.89324284,-85.13750475,34.99627529,-90.0485284,500,ac,default,default,6WRINGOLD_GA_361504-8BHAM_STEEL_360075
568,6WRINGOLD GA_361504,8BR FERRY NP_360052,34.89324284,-85.13750475,34.70520875,-87.11705751,500,ac,default,default,6WRINGOLD_GA_361504-8BR_FERRY_NP_360052
569,6WRINGOLD GA_361504,8BRADLEY TN_360662,34.89324284,-85.13750475,35.0367008,-84.963798,500,ac,default,default,6WRINGOLD_GA_361504-8BRADLEY_TN_360662
570,6WRINGOLD GA_361504,8BULL RUN FP_360093,34.89324284,-85.13750475,36.01895969,-84.15785445,500,ac,default,default,6WRINGOLD_GA_361504-8BULL_RUN_FP_360093
571,6WRINGOLD GA_361504,8CHOCTAW MS_360654,34.89324284,-85.13750475,33.2984397,-89.4127739,500,ac,default,default,6WRINGOLD_GA_361504-8CHOCTAW_MS_360654
572,6WRINGOLD GA_361504,8CLAY_360688,34.89324284,-85.13750475,33.47863869,-88.74043971,500,ac,default,default,6WRINGOLD_GA_361504-8CLAY_360688
573,6WRINGOLD GA_361504,8COGEN CALED_360606,34.89324284,-85.13750475,33.64779158,-88.31593565,500,ac,default,default,6WRINGOLD_GA_361504-8COGEN_CALED_360606
574,6WRINGOLD GA_361504,8CUMBERLAND_360040,34.89324284,-85.13750475,36.3921331,-87.65747953,500,ac,default,default,6WRINGOLD_GA_361504-8CUMBERLAND_360040
575,6WRINGOLD GA_361504,8DAVIDSON TN_360048,34.89324284,-85.13750475,36.06703747,-86.9841046,500,ac,default,default,6WRINGOLD_GA_361504-8DAVIDSON_TN_360048
576,6WRINGOLD GA_361504,8E POINT AL_360058,34.89324284,-85.13750475,34.19181783,-86.74805975,500,ac,default,default,6WRINGOLD_GA_361504-8E_POINT_AL_360058
577,6WRINGOLD GA_361504,8FRANKLIN TN_360069,34.89324284,-85.13750475,35.33506701,-86.11727644,500,ac,default,default,6WRINGOLD_GA_361504-8FRANKLIN_TN_360069
578,6WRINGOLD GA_361504,8GLEASON CT_360582,34.89324284,-85.13750475,36.24522988,-88.6114255,500,ac,default,default,6WRINGOLD_GA_361504-8GLEASON_CT_360582
579,6WRINGOLD GA_361504,8HAYWOOD TN_360542,34.89324284,-85.13750475,35.54308246,-89.19654872,500,ac,default,default,6WRINGOLD_GA_361504-8HAYWOOD_TN_360542
580,6WRINGOLD GA_361504,8HIWASSEE TN_360110,34.89324284,-85.13750475,35.60032498,-84.78911434,500,ac,default,default,6WRINGOLD_GA_361504-8HIWASSEE_TN_360110
581,6WRINGOLD GA_361504,8JACKSON TN_360019,34.89324284,-85.13750475,35.70901203,-88.79407261,500,ac,default,default,6WRINGOLD_GA_361504-8JACKSON_TN_360019
582,6WRINGOLD GA_361504,8JVILLE FP_360037,34.89324284,-85.13750475,36.02382902,-87.98154082,500,ac,default,default,6WRINGOLD_GA_361504-8JVILLE_FP_360037
583,6WRINGOLD GA_361504,8LAG CRK CC_360615,34.89324284,-85.13750475,35.65702785,-89.39460044,500,ac,default,default,6WRINGOLD_GA_361504-8LAG_CRK_CC_360615
584,6WRINGOLD GA_361504,8LAG CRK CT_360568,34.89324284,-85.13750475,36.27534882,-88.83423675,500,ac,default,default,6WRINGOLD_GA_361504-8LAG_CRK_CT_360568
585,6WRINGOLD GA_361504,8LIMESTONE_360088,34.89324284,-85.13750475,34.71890958,-86.84630969,500,ac,default,default,6WRINGOLD_GA_361504-8LIMESTONE_360088
586,6WRINGOLD GA_361504,8MADISON AL_360060,34.89324284,-85.13750475,34.79577878,-86.52158584,500,ac,default,default,6WRINGOLD_GA_361504-8MADISON_AL_360060
587,6WRINGOLD GA_361504,8MAGNOL CC1_360613,34.89324284,-85.13750475,34.8287922,-89.20041124,500,ac,default,default,6WRINGOLD_GA_361504-8MAGNOL_CC1_360613
588,6WRINGOLD GA_361504,8MARSHALL KY_360015,34.89324284,-85.13750475,37.02455006,-88.39384277,500,ac,default,default,6WRINGOLD_GA_361504-8MARSHALL_KY_360015
589,6WRINGOLD GA_361504,8MAURY TN_360050,34.89324284,-85.13750475,35.672863,-87.01861625,500,ac,default,default,6WRINGOLD_GA_361504-8MAURY_TN_360050
590,6WRINGOLD GA_361504,8MONTGOMERY_360044,34.89324284,-85.13750475,36.59438524,-87.25325857,500,ac,default,default,6WRINGOLD_GA_361504-8MONTGOMERY_360044
591,6WRINGOLD GA_361504,8PARADIS CC5_360185,34.89324284,-85.13750475,37.25966758,-86.97670194,500,ac,default,default,6WRINGOLD_GA_361504-8PARADIS_CC5_360185
592,6WRINGOLD GA_361504,8PARADISE CC_360117,34.89324284,-85.13750475,37.259697,-86.976991,500,ac,default,default,6WRINGOLD_GA_361504-8PARADISE_CC_360117
593,6WRINGOLD GA_361504,8PHIPPS B NP_360102,34.89324284,-85.13750475,36.46070569,-82.80788409,500,ac,default,default,6WRINGOLD_GA_361504-8PHIPPS_B_NP_360102
594,6WRINGOLD GA_361504,8PIN HOOK TN_360581,34.89324284,-85.13750475,36.04646628,-86.60595108,500,ac,default,default,6WRINGOLD_GA_361504-8PIN_HOOK_TN_360581
595,6WRINGOLD GA_361504,8PLATEAU TN_360077,34.89324284,-85.13750475,36.05858036,-85.14194112,500,ac,default,default,6WRINGOLD_GA_361504-8PLATEAU_TN_360077
596,6WRINGOLD GA_361504,8RACCOON MTN_360079,34.89324284,-85.13750475,35.05681146,-85.38724619,500,ac,default,default,6WRINGOLD_GA_361504-8RACCOON_MTN_360079
597,6WRINGOLD GA_361504,8RUTHERFORD_360010,34.89324284,-85.13750475,35.82791498,-86.59841524,500,ac,default,default,6WRINGOLD_GA_361504-8RUTHERFORD_360010
598,6WRINGOLD GA_361504,8SEQUOYAH NP_360081,34.89324284,-85.13750475,35.22706031,-85.09419774,500,ac,default,default,6WRINGOLD_GA_361504-8SEQUOYAH_NP_360081
599,6WRINGOLD GA_361504,8SHAWNEE FP_360001,34.89324284,-85.13750475,37.150267,-88.778122,500,ac,default,default,6WRINGOLD_GA_361504-8SHAWNEE_FP_360001
600,6WRINGOLD GA_361504,8SHELBY TN_360021,34.89324284,-85.13750475,35.38606284,-89.80340294,500,ac,default,default,6WRINGOLD_GA_361504-8SHELBY_TN_360021
601,6WRINGOLD GA_361504,8TRICO STEEL_360014,34.89324284,-85.13750475,34.60872576,-87.05506218,500,ac,default,default,6WRINGOLD_GA_361504-8TRICO_STEEL_360014
602,6WRINGOLD GA_361504,8UNION MS_360033,34.89324284,-85.13750475,34.37783096,-88.85850114,500,ac,default,default,6WRINGOLD_GA_361504-8UNION_MS_360033
603,6WRINGOLD GA_361504,8VOLUNTEER_360097,34.89324284,-85.13750475,36.1219789,-83.81482256,500,ac,default,default,6WRINGOLD_GA_361504-8VOLUNTEER_360097
604,6WRINGOLD GA_361504,8WEST POINT_360035,34.89324284,-85.13750475,33.63551392,-88.65363834,500,ac,default,default,6WRINGOLD_GA_361504-8WEST_POINT_360035
605,6WRINGOLD GA_361504,8WID CRK FP_360065,34.89324284,-85.13750475,34.88726197,-85.75423778,500,ac,default,default,6WRINGOLD_GA_361504-8WID_CRK_FP_360065
606,6WRINGOLD GA_361504,8WILSON TN_360071,34.89324284,-85.13750475,36.2052377,-86.46506033,500,ac,default,default,6WRINGOLD_GA_361504-8WILSON_TN_360071
607,6YOUNG GA_361454,7SHAWNEE FP_360002,34.75072952,-85.27349349,37.150267,-88.778122,345,ac,default,default,6YOUNG_GA_361454-7SHAWNEE_FP_360002
608,6YOUNG GA_361454,8ACKERMAN CC_360627,34.75072952,-85.27349349,33.38593855,-89.20997726,500,ac,default,default,6YOUNG_GA_361454-8ACKERMAN_CC_360627
609,6YOUNG GA_361454,8ANDERSON TN_360120,34.75072952,-85.27349349,35.94503289,-84.38856432,500,ac,default,default,6YOUNG_GA_361454-8ANDERSON_TN_360120
610,6YOUNG GA_361454,8BENTON MS_360612,34.75072952,-85.27349349,35.17466126,-89.74553609,500,ac,default,default,6YOUNG_GA_361454-8BENTON_MS_360612
611,6YOUNG GA_361454,8BHAM STEEL_360075,34.75072952,-85.27349349,34.99627529,-90.0485284,500,ac,default,default,6YOUNG_GA_361454-8BHAM_STEEL_360075
612,6YOUNG GA_361454,8BR FERRY NP_360052,34.75072952,-85.27349349,34.70520875,-87.11705751,500,ac,default,default,6YOUNG_GA_361454-8BR_FERRY_NP_360052
613,6YOUNG GA_361454,8BRADLEY TN_360662,34.75072952,-85.27349349,35.0367008,-84.963798,500,ac,default,default,6YOUNG_GA_361454-8BRADLEY_TN_360662
614,6YOUNG GA_361454,8BULL RUN FP_360093,34.75072952,-85.27349349,36.01895969,-84.15785445,500,ac,default,default,6YOUNG_GA_361454-8BULL_RUN_FP_360093
615,6YOUNG GA_361454,8CHOCTAW MS_360654,34.75072952,-85.27349349,33.2984397,-89.4127739,500,ac,default,default,6YOUNG_GA_361454-8CHOCTAW_MS_360654
616,6YOUNG GA_361454,8CLAY_360688,34.75072952,-85.27349349,33.47863869,-88.74043971,500,ac,default,default,6YOUNG_GA_361454-8CLAY_360688
617,6YOUNG GA_361454,8COGEN CALED_360606,34.75072952,-85.27349349,33.64779158,-88.31593565,500,ac,default,default,6YOUNG_GA_361454-8COGEN_CALED_360606
618,6YOUNG GA_361454,8CUMBERLAND_360040,34.75072952,-85.27349349,36.3921331,-87.65747953,500,ac,default,default,6YOUNG_GA_361454-8CUMBERLAND_360040
619,6YOUNG GA_361454,8DAVIDSON TN_360048,34.75072952,-85.27349349,36.06703747,-86.9841046,500,ac,default,default,6YOUNG_GA_361454-8DAVIDSON_TN_360048
620,6YOUNG GA_361454,8E POINT AL_360058,34.75072952,-85.27349349,34.19181783,-86.74805975,500,ac,default,default,6YOUNG_GA_361454-8E_POINT_AL_360058
621,6YOUNG GA_361454,8FRANKLIN TN_360069,34.75072952,-85.27349349,35.33506701,-86.11727644,500,ac,default,default,6YOUNG_GA_361454-8FRANKLIN_TN_360069
622,6YOUNG GA_361454,8GLEASON CT_360582,34.75072952,-85.27349349,36.24522988,-88.6114255,500,ac,default,default,6YOUNG_GA_361454-8GLEASON_CT_360582
623,6YOUNG GA_361454,8HAYWOOD TN_360542,34.75072952,-85.27349349,35.54308246,-89.19654872,500,ac,default,default,6YOUNG_GA_361454-8HAYWOOD_TN_360542
624,6YOUNG GA_361454,8HIWASSEE TN_360110,34.75072952,-85.27349349,35.60032498,-84.78911434,500,ac,default,default,6YOUNG_GA_361454-8HIWASSEE_TN_360110
625,6YOUNG GA_361454,8JACKSON TN_360019,34.75072952,-85.27349349,35.70901203,-88.79407261,500,ac,default,default,6YOUNG_GA_361454-8JACKSON_TN_360019
626,6YOUNG GA_361454,8JVILLE FP_360037,34.75072952,-85.27349349,36.02382902,-87.98154082,500,ac,default,default,6YOUNG_GA_361454-8JVILLE_FP_360037
627,6YOUNG GA_361454,8LAG CRK CC_360615,34.75072952,-85.27349349,35.65702785,-89.39460044,500,ac,default,default,6YOUNG_GA_361454-8LAG_CRK_CC_360615
628,6YOUNG GA_361454,8LAG CRK CT_360568,34.75072952,-85.27349349,36.27534882,-88.83423675,500,ac,default,default,6YOUNG_GA_361454-8LAG_CRK_CT_360568
629,6YOUNG GA_361454,8LIMESTONE_360088,34.75072952,-85.27349349,34.71890958,-86.84630969,500,ac,default,default,6YOUNG_GA_361454-8LIMESTONE_360088
630,6YOUNG GA_361454,8MADISON AL_360060,34.75072952,-85.27349349,34.79577878,-86.52158584,500,ac,default,default,6YOUNG_GA_361454-8MADISON_AL_360060
631,6YOUNG GA_361454,8MAGNOL CC1_360613,34.75072952,-85.27349349,34.8287922,-89.20041124,500,ac,default,default,6YOUNG_GA_361454-8MAGNOL_CC1_360613
632,6YOUNG GA_361454,8MARSHALL KY_360015,34.75072952,-85.27349349,37.02455006,-88.39384277,500,ac,default,default,6YOUNG_GA_361454-8MARSHALL_KY_360015
633,6YOUNG GA_361454,8MAURY TN_360050,34.75072952,-85.27349349,35.672863,-87.01861625,500,ac,default,default,6YOUNG_GA_361454-8MAURY_TN_360050
634,6YOUNG GA_361454,8MONTGOMERY_360044,34.75072952,-85.27349349,36.59438524,-87.25325857,500,ac,default,default,6YOUNG_GA_361454-8MONTGOMERY_360044
635,6YOUNG GA_361454,8PARADIS CC5_360185,34.75072952,-85.27349349,37.25966758,-86.97670194,500,ac,default,default,6YOUNG_GA_361454-8PARADIS_CC5_360185
636,6YOUNG GA_361454,8PARADISE CC_360117,34.75072952,-85.27349349,37.259697,-86.976991,500,ac,default,default,6YOUNG_GA_361454-8PARADISE_CC_360117
637,6YOUNG GA_361454,8PHIPPS B NP_360102,34.75072952,-85.27349349,36.46070569,-82.80788409,500,ac,default,default,6YOUNG_GA_361454-8PHIPPS_B_NP_360102
638,6YOUNG GA_361454,8PIN HOOK TN_360581,34.75072952,-85.27349349,36.04646628,-86.60595108,500,ac,default,default,6YOUNG_GA_361454-8PIN_HOOK_TN_360581
639,6YOUNG GA_361454,8PLATEAU TN_360077,34.75072952,-85.27349349,36.05858036,-85.14194112,500,ac,default,default,6YOUNG_GA_361454-8PLATEAU_TN_360077
640,6YOUNG GA_361454,8RACCOON MTN_360079,34.75072952,-85.27349349,35.05681146,-85.38724619,500,ac,default,default,6YOUNG_GA_361454-8RACCOON_MTN_360079
641,6YOUNG GA_361454,8RUTHERFORD_360010,34.75072952,-85.27349349,35.82791498,-86.59841524,500,ac,default,default,6YOUNG_GA_361454-8RUTHERFORD_360010
642,6YOUNG GA_361454,8SEQUOYAH NP_360081,34.75072952,-85.27349349,35.22706031,-85.09419774,500,ac,default,default,6YOUNG_GA_361454-8SEQUOYAH_NP_360081
643,6YOUNG GA_361454,8SHAWNEE FP_360001,34.75072952,-85.27349349,37.150267,-88.778122,500,ac,default,default,6YOUNG_GA_361454-8SHAWNEE_FP_360001
644,6YOUNG GA_361454,8SHELBY TN_360021,34.75072952,-85.27349349,35.38606284,-89.80340294,500,ac,default,default,6YOUNG_GA_361454-8SHELBY_TN_360021
645,6YOUNG GA_361454,8TRICO STEEL_360014,34.75072952,-85.27349349,34.60872576,-87.05506218,500,ac,default,default,6YOUNG_GA_361454-8TRICO_STEEL_360014
646,6YOUNG GA_361454,8UNION MS_360033,34.75072952,-85.27349349,34.37783096,-88.85850114,500,ac,default,default,6YOUNG_GA_361454-8UNION_MS_360033
647,6YOUNG GA_361454,8VOLUNTEER_360097,34.75072952,-85.27349349,36.1219789,-83.81482256,500,ac,default,default,6YOUNG_GA_361454-8VOLUNTEER_360097
648,6YOUNG GA_361454,8WEST POINT_360035,34.75072952,-85.27349349,33.63551392,-88.65363834,500,ac,default,default,6YOUNG_GA_361454-8WEST_POINT_360035
649,6YOUNG GA_361454,8WID CRK FP_360065,34.75072952,-85.27349349,34.88726197,-85.75423778,500,ac,default,default,6YOUNG_GA_361454-8WID_CRK_FP_360065
650,6YOUNG GA_361454,8WILSON TN_360071,34.75072952,-85.27349349,36.2052377,-86.46506033,500,ac,default,default,6YOUNG_GA_361454-8WILSON_TN_360071
651,7SHAWNEE FP_360002,8ACKERMAN CC_360627,37.150267,-88.778122,33.38593855,-89.20997726,500,ac,default,default,7SHAWNEE_FP_360002-8ACKERMAN_CC_360627
652,7SHAWNEE FP_360002,8ANDERSON TN_360120,37.150267,-88.778122,35.94503289,-84.38856432,500,ac,default,default,7SHAWNEE_FP_360002-8ANDERSON_TN_360120
653,7SHAWNEE FP_360002,8BENTON MS_360612,37.150267,-88.778122,35.17466126,-89.74553609,500,ac,default,default,7SHAWNEE_FP_360002-8BENTON_MS_360612
654,7SHAWNEE FP_360002,8BR FERRY NP_360052,37.150267,-88.778122,34.70520875,-87.11705751,500,ac,default,default,7SHAWNEE_FP_360002-8BR_FERRY_NP_360052
655,7SHAWNEE FP_360002,8BRADLEY TN_360662,37.150267,-88.778122,35.0367008,-84.963798,500,ac,default,default,7SHAWNEE_FP_360002-8BRADLEY_TN_360662
656,7SHAWNEE FP_360002,8BULL RUN FP_360093,37.150267,-88.778122,36.01895969,-84.15785445,500,ac,default,default,7SHAWNEE_FP_360002-8BULL_RUN_FP_360093
657,7SHAWNEE FP_360002,8CHOCTAW MS_360654,37.150267,-88.778122,33.2984397,-89.4127739,500,ac,default,default,7SHAWNEE_FP_360002-8CHOCTAW_MS_360654
658,7SHAWNEE FP_360002,8CLAY_360688,37.150267,-88.778122,33.47863869,-88.74043971,500,ac,default,default,7SHAWNEE_FP_360002-8CLAY_360688
659,7SHAWNEE FP_360002,8COGEN CALED_360606,37.150267,-88.778122,33.64779158,-88.31593565,500,ac,default,default,7SHAWNEE_FP_360002-8COGEN_CALED_360606
660,7SHAWNEE FP_360002,8CUMBERLAND_360040,37.150267,-88.778122,36.3921331,-87.65747953,500,ac,default,default,7SHAWNEE_FP_360002-8CUMBERLAND_360040
661,7SHAWNEE FP_360002,8DAVIDSON TN_360048,37.150267,-88.778122,36.06703747,-86.9841046,500,ac,default,default,7SHAWNEE_FP_360002-8DAVIDSON_TN_360048
662,7SHAWNEE FP_360002,8E POINT AL_360058,37.150267,-88.778122,34.19181783,-86.74805975,500,ac,default,default,7SHAWNEE_FP_360002-8E_POINT_AL_360058
663,7SHAWNEE FP_360002,8FRANKLIN TN_360069,37.150267,-88.778122,35.33506701,-86.11727644,500,ac,default,default,7SHAWNEE_FP_360002-8FRANKLIN_TN_360069
664,7SHAWNEE FP_360002,8GLEASON CT_360582,37.150267,-88.778122,36.24522988,-88.6114255,500,ac,default,default,7SHAWNEE_FP_360002-8GLEASON_CT_360582
665,7SHAWNEE FP_360002,8HAYWOOD TN_360542,37.150267,-88.778122,35.54308246,-89.19654872,500,ac,default,default,7SHAWNEE_FP_360002-8HAYWOOD_TN_360542
666,7SHAWNEE FP_360002,8HIWASSEE TN_360110,37.150267,-88.778122,35.60032498,-84.78911434,500,ac,default,default,7SHAWNEE_FP_360002-8HIWASSEE_TN_360110
667,7SHAWNEE FP_360002,8JACKSON TN_360019,37.150267,-88.778122,35.70901203,-88.79407261,500,ac,default,default,7SHAWNEE_FP_360002-8JACKSON_TN_360019
668,7SHAWNEE FP_360002,8JVILLE FP_360037,37.150267,-88.778122,36.02382902,-87.98154082,500,ac,default,default,7SHAWNEE_FP_360002-8JVILLE_FP_360037
669,7SHAWNEE FP_360002,8LAG CRK CC_360615,37.150267,-88.778122,35.65702785,-89.39460044,500,ac,default,default,7SHAWNEE_FP_360002-8LAG_CRK_CC_360615
670,7SHAWNEE FP_360002,8LAG CRK CT_360568,37.150267,-88.778122,36.27534882,-88.83423675,500,ac,default,default,7SHAWNEE_FP_360002-8LAG_CRK_CT_360568
671,7SHAWNEE FP_360002,8LIMESTONE_360088,37.150267,-88.778122,34.71890958,-86.84630969,500,ac,default,default,7SHAWNEE_FP_360002-8LIMESTONE_360088
672,7SHAWNEE FP_360002,8MADISON AL_360060,37.150267,-88.778122,34.79577878,-86.52158584,500,ac,default,default,7SHAWNEE_FP_360002-8MADISON_AL_360060
673,7SHAWNEE FP_360002,8MAGNOL CC1_360613,37.150267,-88.778122,34.8287922,-89.20041124,500,ac,default,default,7SHAWNEE_FP_360002-8MAGNOL_CC1_360613
674,7SHAWNEE FP_360002,8MARSHALL KY_360015,37.150267,-88.778122,37.02455006,-88.39384277,500,ac,default,default,7SHAWNEE_FP_360002-8MARSHALL_KY_360015
675,7SHAWNEE FP_360002,8MAURY TN_360050,37.150267,-88.778122,35.672863,-87.01861625,500,ac,default,default,7SHAWNEE_FP_360002-8MAURY_TN_360050
676,7SHAWNEE FP_360002,8MONTGOMERY_360044,37.150267,-88.778122,36.59438524,-87.25325857,500,ac,default,default,7SHAWNEE_FP_360002-8MONTGOMERY_360044
677,7SHAWNEE FP_360002,8PARADIS CC5_360185,37.150267,-88.778122,37.25966758,-86.97670194,500,ac,default,default,7SHAWNEE_FP_360002-8PARADIS_CC5_360185
678,7SHAWNEE FP_360002,8PARADISE CC_360117,37.150267,-88.778122,37.259697,-86.976991,500,ac,default,default,7SHAWNEE_FP_360002-8PARADISE_CC_360117
679,7SHAWNEE FP_360002,8PHIPPS B NP_360102,37.150267,-88.778122,36.46070569,-82.80788409,500,ac,default,default,7SHAWNEE_FP_360002-8PHIPPS_B_NP_360102
680,7SHAWNEE FP_360002,8PIN HOOK TN_360581,37.150267,-88.778122,36.04646628,-86.60595108,500,ac,default,default,7SHAWNEE_FP_360002-8PIN_HOOK_TN_360581
681,7SHAWNEE FP_360002,8PLATEAU TN_360077,37.150267,-88.778122,36.05858036,-85.14194112,500,ac,default,default,7SHAWNEE_FP_360002-8PLATEAU_TN_360077
682,7SHAWNEE FP_360002,8RACCOON MTN_360079,37.150267,-88.778122,35.05681146,-85.38724619,500,ac,default,default,7SHAWNEE_FP_360002-8RACCOON_MTN_360079
683,7SHAWNEE FP_360002,8RUTHERFORD_360010,37.150267,-88.778122,35.82791498,-86.59841524,500,ac,default,default,7SHAWNEE_FP_360002-8RUTHERFORD_360010
684,7SHAWNEE FP_360002,8SEQUOYAH NP_360081,37.150267,-88.778122,35.22706031,-85.09419774,500,ac,default,default,7SHAWNEE_FP_360002-8SEQUOYAH_NP_360081
685,7SHAWNEE FP_360002,8SHAWNEE FP_360001,37.150267,-88.778122,37.150267,-88.778122,500,ac,default,default,7SHAWNEE_FP_360002-8SHAWNEE_FP_360001
686,7SHAWNEE FP_360002,8SHELBY TN_360021,37.150267,-88.778122,35.38606284,-89.80340294,500,ac,default,default,7SHAWNEE_FP_360002-8SHELBY_TN_360021
687,7SHAWNEE FP_360002,8TRICO STEEL_360014,37.150267,-88.778122,34.60872576,-87.05506218,500,ac,default,default,7SHAWNEE_FP_360002-8TRICO_STEEL_360014
