start_BusName,end_BusName,start_lat,start_lon,end_lat,end_lon,length_km,voltage,cost_before_penalty,cost_after_penalty,added_cost,pct_increase
8HIWASSEE TN_360110,8MONTGOMERY_360044,35.60032498,-84.78911434,36.59438524,-87.25325857,291.94,500,710120359.8138236,811655442.1564358,101535082.34261231,14.298
8LAG CRK CC_360615,8MONTGOMERY_360044,35.65702785,-89.39460044,36.59438524,-87.25325857,262.852,500,635388114.5902771,823487475.6142302,188099361.02395302,29.604
8MAURY TN_360050,8MONTGOMERY_360044,35.672863,-87.01861625,36.59438524,-87.25325857,122.03,500,305512444.8926126,425264464.7019777,119752019.80936518,39.197
8JACKSON TN_360019,8MONTGOMERY_360044,35.70901203,-88.79407261,36.59438524,-87.25325857,205.13,500,498345043.08853185,657306766.5371355,158961723.44860363,31.898
8ANDERSON TN_360120,8MONTGOMERY_360044,35.94503289,-84.38856432,36.59438524,-87.25325857,311.634,500,766142114.7461004,850758139.1409616,84616024.39486128,11.044
8BULL RUN FP_360093,8MONTGOMERY_360044,36.01895969,-84.15785445,36.59438524,-87.25325857,366.11,500,900068661.5657669,986972445.344826,86903783.77905907,9.655
8JVILLE FP_360037,8MONTGOMERY_360044,36.02382902,-87.98154082,36.59438524,-87.25325857,116.677,500,284640600.7375314,370775083.37972903,86134482.64219762,30.261
8DAVIDSON TN_360048,8MONTGOMERY_360044,36.06703747,-86.9841046,36.59438524,-87.25325857,79.568,500,199393207.33279482,276204526.8857779,76811319.55298308,38.523
8GLEASON CT_360582,8MONTGOMERY_360044,36.24522988,-88.6114255,36.59438524,-87.25325857,174.477,500,425469161.9038136,546316141.7167524,120846979.81293876,28.403
8LAG CRK CT_360568,8MONTGOMERY_360044,36.27534882,-88.83423675,36.59438524,-87.25325857,196.053,500,476895170.16929984,602302258.0384414,125407087.8691416,26.297
8CUMBERLAND_360040,8MONTGOMERY_360044,36.3921331,-87.65747953,36.59438524,-87.25325857,79.851,500,195477185.14547628,270801279.23478013,75324094.08930384,38.533
8MARSHALL KY_360015,8MONTGOMERY_360044,37.02455006,-88.39384277,36.59438524,-87.25325857,199.698,500,482101461.53462267,580452724.3516101,98351262.81698738,20.401
7SHAWNEE FP_360002,8MONTGOMERY_360044,37.150267,-88.778122,36.59438524,-87.25325857,287.782,500,693520619.643349,889051518.532231,195530898.88888195,28.194
8CHOCTAW MS_360654,8UNION MS_360033,33.2984397,-89.4127739,34.37783096,-88.85850114,148.247,500,357920828.85484767,502804028.490798,144883199.63595036,40.479
8ACKERMAN CC_360627,8UNION MS_360033,33.38593855,-89.20997726,34.37783096,-88.85850114,130.554,500,316575998.4747325,448624284.3347341,132048285.86000156,41.711
8CLAY_360688,8UNION MS_360033,33.47863869,-88.74043971,34.37783096,-88.85850114,112.096,500,269049170.86370087,361773127.6789347,92723956.81523383,34.464
8COGEN CALED_360606,8UNION MS_360033,33.64779158,-88.31593565,34.37783096,-88.85850114,107.446,500,259962650.49464163,347663728.5424659,87701078.04782426,33.736
8E POINT AL_360058,8UNION MS_360033,34.19181783,-86.74805975,34.37783096,-88.85850114,247.682,500,609323914.1202267,741530773.79261,132206859.6723833,21.697
8TRICO STEEL_360014,8UNION MS_360033,34.60872576,-87.05506218,34.37783096,-88.85850114,188.834,500,458403267.25997096,589335752.660892,130932485.40092108,28.563
6CENTER PNT_360533,8UNION MS_360033,34.6665318,-84.97089121,34.37783096,-88.85850114,433.995,500,1061214624.3631444,1274966049.5237408,213751425.16059646,20.142
8BR FERRY NP_360052,8UNION MS_360033,34.70520875,-87.11705751,34.37783096,-88.85850114,196.061,500,478579301.5209838,604220844.8888272,125641543.36784342,26.253
6LOOPERS FRM_360602,8UNION MS_360033,34.708916,-84.922795,34.37783096,-88.85850114,440.746,500,1079354447.8168771,1294435159.821224,215080712.00434685,19.927
8LIMESTONE_360088,8UNION MS_360033,34.71890958,-86.84630969,34.37783096,-88.85850114,219.808,500,535536688.8471298,660403599.4569123,124866910.60978249,23.316
6COUNTY LINE_360013,8UNION MS_360033,34.74311084,-85.00751569,34.37783096,-88.85850114,409.026,500,1002050629.801948,1195976280.2339532,193925650.4320053,19.353
6YOUNG GA_361454,8UNION MS_360033,34.75072952,-85.27349349,34.37783096,-88.85850114,375.129,500,915171892.0876693,1101787231.9386277,186615339.8509584,20.391
8MADISON AL_360060,8UNION MS_360033,34.79577878,-86.52158584,34.37783096,-88.85850114,259.366,500,634399000.3691902,768691494.3447351,134292493.97554496,21.168
6KENSNGTN GA_361503,8UNION MS_360033,34.81265905,-85.32344844,34.37783096,-88.85850114,375.328,500,915700573.1187512,1100452128.3758469,184751555.2570957,20.176
6ALPHA GA_361502,8UNION MS_360033,34.813027,-84.853226,34.37783096,-88.85850114,459.817,500,1125449241.542313,1346395279.0002058,220946037.4578926,19.632
6CLOUDLANDGA_361633,8UNION MS_360033,34.81849122,-85.5353055,34.37783096,-88.85850114,355.603,500,864835504.0183699,1037982000.6514648,173146496.63309494,20.021
8MAGNOL CC1_360613,8UNION MS_360033,34.8287922,-89.20041124,34.37783096,-88.85850114,65.281,500,158219992.21730244,234355028.19499052,76135035.97768809,48.12
6ROCK SPG GA_361500,8UNION MS_360033,34.83897801,-85.28020801,34.37783096,-88.85850114,379.366,500,924913389.3256356,1111823610.5506384,186910221.22500288,20.208
6WID CRK FP_360068,8UNION MS_360033,34.88515896,-85.75604163,34.37783096,-88.85850114,332.51,500,804269386.4105399,970069929.3177451,165800542.90720522,20.615
6WRINGOLD GA_361504,8UNION MS_360033,34.89324284,-85.13750475,34.37783096,-88.85850114,417.257,500,1019305539.853147,1210010344.5922194,190704804.73907235,18.709
6BATTLFLD GA_361530,8UNION MS_360033,34.9555953,-85.26465286,34.37783096,-88.85850114,386.948,500,945888128.4277735,1132453610.3052876,186565481.87751403,19.724
6S HAVEN CC_360594,8UNION MS_360033,34.99627529,-90.0485284,34.37783096,-88.85850114,162.05,500,402532307.13367826,570790881.4413447,168258574.30766645,41.8
6CONCORD TN_361509,8UNION MS_360033,34.99679719,-85.1610968,34.37783096,-88.85850114,439.044,500,1074876588.95925,1275658815.4869692,200782226.52771926,18.68
8BRADLEY TN_360662,8UNION MS_360033,35.0367008,-84.963798,34.37783096,-88.85850114,445.033,500,1087425031.9026916,1299571575.0139072,212146543.11121556,19.509
8RACCOON MTN_360079,8UNION MS_360033,35.05681146,-85.38724619,34.37783096,-88.85850114,374.077,500,908471490.5773151,1083311972.544269,174840481.96695393,19.246
8BENTON MS_360612,8UNION MS_360033,35.17466126,-89.74553609,34.37783096,-88.85850114,140.053,500,346214273.449098,498591526.1351954,152377252.6860974,44.012
8SEQUOYAH NP_360081,8UNION MS_360033,35.22706031,-85.09419774,34.37783096,-88.85850114,420.716,500,1036133914.7782531,1213714147.80542,177580233.02716675,17.139
8FRANKLIN TN_360069,8UNION MS_360033,35.33506701,-86.11727644,34.37783096,-88.85850114,308.09,500,745343062.5050654,899159172.8209494,153816110.31588402,20.637
8SHELBY TN_360021,8UNION MS_360033,35.38606284,-89.80340294,34.37783096,-88.85850114,159.769,500,389587746.538424,553238008.9617988,163650262.42337477,42.006
8HAYWOOD TN_360542,8UNION MS_360033,35.54308246,-89.19654872,34.37783096,-88.85850114,146.58,500,357720541.75946474,519546239.2851068,161825697.52564207,45.238
8HIWASSEE TN_360110,8UNION MS_360033,35.60032498,-84.78911434,34.37783096,-88.85850114,444.033,500,1077696598.7301679,1244683738.8279235,166987140.0977556,15.495
8LAG CRK CC_360615,8UNION MS_360033,35.65702785,-89.39460044,34.37783096,-88.85850114,165.594,500,402931626.20004827,577595405.6559727,174663779.45592445,43.348
8MAURY TN_360050,8UNION MS_360033,35.672863,-87.01861625,34.37783096,-88.85850114,246.872,500,594754848.2598523,814283574.8134148,219528726.55356255,36.911
8JACKSON TN_360019,8UNION MS_360033,35.70901203,-88.79407261,34.37783096,-88.85850114,161.605,500,394933859.681777,569818946.9997141,174885087.31793714,44.282
8RUTHERFORD_360010,8UNION MS_360033,35.82791498,-86.59841524,34.37783096,-88.85850114,295.771,500,717376210.9331001,961908548.0568459,244532337.12374583,34.087
8ANDERSON TN_360120,8UNION MS_360033,35.94503289,-84.38856432,34.37783096,-88.85850114,493.35,500,1206305742.1150336,1380379807.744836,174074065.62980253,14.43
8BULL RUN FP_360093,8UNION MS_360033,36.01895969,-84.15785445,34.37783096,-88.85850114,581.38,500,1436597312.5249026,1644017611.2188318,207420298.69392917,14.438
8JVILLE FP_360037,8UNION MS_360033,36.02382902,-87.98154082,34.37783096,-88.85850114,221.676,500,529244441.2131594,737591590.5636289,208347149.35046956,39.367
8PIN HOOK TN_360581,8UNION MS_360033,36.04646628,-86.60595108,34.37783096,-88.85850114,318.569,500,785669180.66322,1056000588.750968,270331408.087748,34.408
8PLATEAU TN_360077,8UNION MS_360033,36.05858036,-85.14194112,34.37783096,-88.85850114,433.6,500,1052621980.0921426,1235938718.5345485,183316738.44240597,17.415
8DAVIDSON TN_360048,8UNION MS_360033,36.06703747,-86.9841046,34.37783096,-88.85850114,276.442,500,671684480.3005226,967634769.9673784,295950289.6668559,44.061
8GLEASON CT_360582,8UNION MS_360033,36.24522988,-88.6114255,34.37783096,-88.85850114,225.635,500,546427538.517455,773772717.3630449,227345178.84558988,41.606
8LAG CRK CT_360568,8UNION MS_360033,36.27534882,-88.83423675,34.37783096,-88.85850114,230.05,500,559450731.827967,774814374.2668164,215363642.4388493,38.496
8CUMBERLAND_360040,8UNION MS_360033,36.3921331,-87.65747953,34.37783096,-88.85850114,278.129,500,667170254.2300239,926881736.6394117,259711482.40938783,38.927
8PHIPPS B NP_360102,8UNION MS_360033,36.46070569,-82.80788409,34.37783096,-88.85850114,670.871,500,1666093211.602961,1874130948.051776,208037736.4488149,12.487
8MONTGOMERY_360044,8UNION MS_360033,36.59438524,-87.25325857,34.37783096,-88.85850114,327.723,500,789359884.1796482,1096743060.048183,307383175.8685347,38.941
8MARSHALL KY_360015,8UNION MS_360033,37.02455006,-88.39384277,34.37783096,-88.85850114,331.554,500,801262383.7817258,1120280214.602034,319017830.8203082,39.814
7SHAWNEE FP_360002,8UNION MS_360033,37.150267,-88.778122,34.37783096,-88.85850114,347.605,500,838021771.9615982,1132273480.0509193,294251708.0893212,35.113
8PARADISE CC_360117,8UNION MS_360033,37.259697,-86.976991,34.37783096,-88.85850114,400.092,500,961384297.5534619,1307034910.6182506,345650613.06478876,35.953
8PARADISE CC_360117,8UNION MS_360033,37.259697,-86.976991,34.37783096,-88.85850114,400.092,500,961384297.5534619,1307034910.6182506,345650613.06478876,35.953
8CHOCTAW MS_360654,8LAG CRK CT_360568,33.2984397,-89.4127739,36.27534882,-88.83423675,362.692,500,879421955.2599002,1215464572.2777083,336042617.01780814,38.212
8ACKERMAN CC_360627,8LAG CRK CT_360568,33.38593855,-89.20997726,36.27534882,-88.83423675,349.463,500,847786397.9403503,1174196143.994655,326409746.05430454,38.501
8CLAY_360688,8LAG CRK CT_360568,33.47863869,-88.74043971,36.27534882,-88.83423675,339.833,500,822714550.5013051,1128282750.650521,305568200.1492159,37.141
8COGEN CALED_360606,8LAG CRK CT_360568,33.64779158,-88.31593565,36.27534882,-88.83423675,323.61,500,780094190.7901232,1089480784.8807359,309386594.09061253,39.66
8E POINT AL_360058,8LAG CRK CT_360568,34.19181783,-86.74805975,36.27534882,-88.83423675,340.704,500,821431330.2655921,1013417881.4472642,191986551.1816721,23.372
6CENTER PNT_360533,8LAG CRK CT_360568,34.6665318,-84.97089121,36.27534882,-88.83423675,476.616,500,1163492981.3503313,1386793121.3468,223300139.9964688,19.192
8BR FERRY NP_360052,8LAG CRK CT_360568,34.70520875,-87.11705751,36.27534882,-88.83423675,253.23,500,609360597.7131052,769888030.9678377,160527433.2547325,26.344
6LOOPERS FRM_360602,8LAG CRK CT_360568,34.708916,-84.922795,36.27534882,-88.83423675,483.367,500,1181632804.8040643,1406144445.1313436,224511640.32727936,19.0
6COUNTY LINE_360013,8LAG CRK CT_360568,34.74311084,-85.00751569,36.27534882,-88.83423675,447.379,500,1092417670.407766,1293282874.1314104,200865203.72364423,18.387
6YOUNG GA_361454,8LAG CRK CT_360568,34.75072952,-85.27349349,36.27534882,-88.83423675,405.793,500,995281260.818108,1196876802.452757,201595541.6346489,20.255
6KENSNGTN GA_361503,8LAG CRK CT_360568,34.81265905,-85.32344844,36.27534882,-88.83423675,406.088,500,995655491.0593143,1192033265.0331378,196377773.97382346,19.723
6ALPHA GA_361502,8LAG CRK CT_360568,34.813027,-84.853226,36.27534882,-88.83423675,466.373,500,1145613903.351798,1324664352.3696237,179050449.01782563,15.629
6CLOUDLANDGA_361633,8LAG CRK CT_360568,34.81849122,-85.5353055,36.27534882,-88.83423675,379.783,500,927905524.5845784,1118395369.5090833,190489844.924505,20.529
6ROCK SPG GA_361500,8LAG CRK CT_360568,34.83897801,-85.28020801,36.27534882,-88.83423675,410.126,500,1004912694.2963219,1203336123.6036308,198423429.30730885,19.745
6WID CRK FP_360068,8LAG CRK CT_360568,34.88515896,-85.75604163,36.27534882,-88.83423675,346.256,500,840110125.0935488,1017924054.907298,177813929.81374922,21.166
6WRINGOLD GA_361504,8LAG CRK CT_360568,34.89324284,-85.13750475,36.27534882,-88.83423675,455.61,500,1109672580.4589653,1307109269.4068592,197436688.94789386,17.792
6BATTLFLD GA_361530,8LAG CRK CT_360568,34.9555953,-85.26465286,36.27534882,-88.83423675,388.539,500,954083786.6995519,1154113046.6512773,200029259.9517254,20.966
6S HAVEN CC_360594,8LAG CRK CT_360568,34.99627529,-90.0485284,36.27534882,-88.83423675,243.656,500,599916023.6842606,787049491.467902,187133467.7836414,31.193
6CONCORD TN_361509,8LAG CRK CT_360568,34.99679719,-85.1610968,36.27534882,-88.83423675,471.876,500,1160374984.934651,1348544244.4628294,188169259.52817845,16.216
8BRADLEY TN_360662,8LAG CRK CT_360568,35.0367008,-84.963798,36.27534882,-88.83423675,434.84,500,1067270096.9009564,1238109953.888462,170839856.98750576,16.007
8BENTON MS_360612,8LAG CRK CT_360568,35.17466126,-89.74553609,36.27534882,-88.83423675,165.606,500,399922693.46158206,508262913.67830265,108340220.21672057,27.09
8FRANKLIN TN_360069,8LAG CRK CT_360568,35.33506701,-86.11727644,36.27534882,-88.83423675,300.913,500,724333038.7954308,892593073.71632,168260034.9208893,23.23
8HAYWOOD TN_360542,8LAG CRK CT_360568,35.54308246,-89.19654872,36.27534882,-88.83423675,99.332,500,235726568.6403377,294321470.9547194,58594902.31438171,24.857
8HIWASSEE TN_360110,8LAG CRK CT_360568,35.60032498,-84.78911434,36.27534882,-88.83423675,407.726,500,998072838.7188556,1150874105.2844667,152801266.56561106,15.31
8LAG CRK CC_360615,8LAG CRK CT_360568,35.65702785,-89.39460044,36.27534882,-88.83423675,95.168,500,228002517.38294053,281407629.81436,53405112.431419514,23.423
8JACKSON TN_360019,8LAG CRK CT_360568,35.70901203,-88.79407261,36.27534882,-88.83423675,71.253,500,169299535.77017918,209174541.18485877,39875005.41467959,23.553
8ANDERSON TN_360120,8LAG CRK CT_360568,35.94503289,-84.38856432,36.27534882,-88.83423675,454.918,500,1124014578.2537103,1286685958.1569386,162671379.90322837,14.472
8BULL RUN FP_360093,8LAG CRK CT_360568,36.01895969,-84.15785445,36.27534882,-88.83423675,538.065,500,1318128835.408615,1516868106.472191,198739271.06357598,15.077
8JVILLE FP_360037,8LAG CRK CT_360568,36.02382902,-87.98154082,36.27534882,-88.83423675,90.453,500,215070241.18433407,254766500.78638202,39696259.602047965,18.457
8DAVIDSON TN_360048,8LAG CRK CT_360568,36.06703747,-86.9841046,36.27534882,-88.83423675,186.008,500,454585391.2323502,576760113.064383,122174721.8320328,26.876
8GLEASON CT_360582,8LAG CRK CT_360568,36.24522988,-88.6114255,36.27534882,-88.83423675,21.853,500,52037292.671555884,57241023.25516352,5203730.583607636,10.0
8CUMBERLAND_360040,8LAG CRK CT_360568,36.3921331,-87.65747953,36.27534882,-88.83423675,121.393,500,293658711.79034907,349752298.4436149,56093586.65326585,19.102
7SHAWNEE FP_360002,8LAG CRK CT_360568,37.150267,-88.778122,36.27534882,-88.83423675,122.338,500,291023407.73408747,373158940.15784144,82135532.42375395,28.223
8CHOCTAW MS_360654,8RUTHERFORD_360010,33.2984397,-89.4127739,35.82791498,-86.59841524,416.122,500,1010896816.2907419,1262733379.4112492,251836563.12050715,24.912
8ACKERMAN CC_360627,8RUTHERFORD_360010,33.38593855,-89.20997726,35.82791498,-86.59841524,394.517,500,957380608.7784576,1185019379.3524213,227638770.57396367,23.777
8CLAY_360688,8RUTHERFORD_360010,33.47863869,-88.74043971,35.82791498,-86.59841524,356.782,500,863262567.7329174,1048972651.7305095,185710083.99759206,21.513
8COGEN CALED_360606,8RUTHERFORD_360010,33.64779158,-88.31593565,35.82791498,-86.59841524,317.718,500,765088958.9931456,906364967.0767493,141276008.08360377,18.465
8E POINT AL_360058,8RUTHERFORD_360010,34.19181783,-86.74805975,35.82791498,-86.59841524,226.826,500,557474997.8519726,600459015.9410927,42984018.089120194,7.71
6CENTER PNT_360533,8RUTHERFORD_360010,34.6665318,-84.97089121,35.82791498,-86.59841524,271.364,500,672230051.7777214,739033178.066868,66803126.28914649,9.938
8BR FERRY NP_360052,8RUTHERFORD_360010,34.70520875,-87.11705751,35.82791498,-86.59841524,149.716,500,362609082.2894218,410102601.07010156,47493518.78067976,13.098
6LOOPERS FRM_360602,8RUTHERFORD_360010,34.708916,-84.922795,35.82791498,-86.59841524,263.577,500,651878487.346596,715143408.3819964,63264921.03540041,9.705
8LIMESTONE_360088,8RUTHERFORD_360010,34.71890958,-86.84630969,35.82791498,-86.59841524,139.956,500,337396444.4727608,357791762.8502383,20395318.37747751,6.045
6COUNTY LINE_360013,8RUTHERFORD_360010,34.74311084,-85.00751569,35.82791498,-86.59841524,248.91,500,623897674.1652528,688114765.3370745,64217091.17182167,10.293
6YOUNG GA_361454,8RUTHERFORD_360010,34.75072952,-85.27349349,35.82791498,-86.59841524,201.872,500,506490176.02802384,562014024.5247794,55523848.49675556,10.962
8MADISON AL_360060,8RUTHERFORD_360010,34.79577878,-86.52158584,35.82791498,-86.59841524,131.682,500,318826290.7553588,336116635.287832,17290344.532473207,5.423
6KENSNGTN GA_361503,8RUTHERFORD_360010,34.81265905,-85.32344844,35.82791498,-86.59841524,202.168,500,506864406.2692301,556802179.4156271,49937773.14639698,9.852
6ALPHA GA_361502,8RUTHERFORD_360010,34.813027,-84.853226,35.82791498,-86.59841524,244.072,500,603661574.3871138,663049973.4740688,59388399.08695492,9.838
6CLOUDLANDGA_361633,8RUTHERFORD_360010,34.81849122,-85.5353055,35.82791498,-86.59841524,175.862,500,439114439.7944943,483095075.31309116,43980635.51859692,10.016
8MAGNOL CC1_360613,8RUTHERFORD_360010,34.8287922,-89.20041124,35.82791498,-86.59841524,288.784,500,697491857.9893732,935418420.4120187,237926562.42264545,34.112
6ROCK SPG GA_361500,8RUTHERFORD_360010,34.83897801,-85.28020801,35.82791498,-86.59841524,206.206,500,516121609.5062377,568096956.4608942,51975346.95465651,10.07
6WID CRK FP_360068,8RUTHERFORD_360010,34.88515896,-85.75604163,35.82791498,-86.59841524,146.526,500,365169602.50057906,398528855.7080038,33359253.20742475,9.135
6WRINGOLD GA_361504,8RUTHERFORD_360010,34.89324284,-85.13750475,35.82791498,-86.59841524,242.619,500,599619457.2643363,667295722.5913452,67676265.32700889,11.287
6BATTLFLD GA_361530,8RUTHERFORD_360010,34.9555953,-85.26465286,35.82791498,-86.59841524,177.585,500,446544224.32126606,497252588.19564474,50708363.87437868,11.356
6S HAVEN CC_360594,8RUTHERFORD_360010,34.99627529,-90.0485284,35.82791498,-86.59841524,378.111,500,923233803.8433927,1262048585.6960092,338814781.8526164,36.699
6CONCORD TN_361509,8RUTHERFORD_360010,34.99679719,-85.1610968,35.82791498,-86.59841524,249.574,500,618422655.9699669,686932621.2598552,68509965.28988828,11.078
8BRADLEY TN_360662,8RUTHERFORD_360010,35.0367008,-84.963798,35.82791498,-86.59841524,212.538,500,525317767.93627226,576940614.0964524,51622846.1601801,9.827
8RACCOON MTN_360079,8RUTHERFORD_360010,35.05681146,-85.38724619,35.82791498,-86.59841524,159.988,500,396637454.8288584,434624476.12448174,37987021.295623355,9.577
8BENTON MS_360612,8RUTHERFORD_360010,35.17466126,-89.74553609,35.82791498,-86.59841524,325.806,500,792821394.1762114,1063004929.3750865,270183535.19887525,34.079
8FRANKLIN TN_360069,8RUTHERFORD_360010,35.33506701,-86.11727644,35.82791498,-86.59841524,96.187,500,234123551.6137296,256095085.94224387,21971534.328514293,9.385
8HAYWOOD TN_360542,8RUTHERFORD_360010,35.54308246,-89.19654872,35.82791498,-86.59841524,260.827,500,631328981.3100209,847332640.3375548,216003659.02753392,34.214
8HIWASSEE TN_360110,8RUTHERFORD_360010,35.60032498,-84.78911434,35.82791498,-86.59841524,185.157,500,455942235.40843445,487416056.7589292,31473821.350494754,6.903
8LAG CRK CC_360615,8RUTHERFORD_360010,35.65702785,-89.39460044,35.82791498,-86.59841524,277.135,500,678483426.6658773,926521920.0730355,248038493.40715808,36.558
8MAURY TN_360050,8RUTHERFORD_360010,35.672863,-87.01861625,35.82791498,-86.59841524,50.48,500,126704812.551005,152440199.50978333,25735386.958778307,20.311
8JACKSON TN_360019,8RUTHERFORD_360010,35.70901203,-88.79407261,35.82791498,-86.59841524,219.734,500,538955866.366437,745601767.507971,206645901.1415341,38.342
8ANDERSON TN_360120,8RUTHERFORD_360010,35.94503289,-84.38856432,35.82791498,-86.59841524,232.594,500,581290498.9148084,621325930.4103267,40035431.49551836,6.887
8BULL RUN FP_360093,8RUTHERFORD_360010,36.01895969,-84.15785445,35.82791498,-86.59841524,322.081,500,802857800.7761266,859887112.7313259,57029311.95519925,7.103
8JVILLE FP_360037,8RUTHERFORD_360010,36.02382902,-87.98154082,35.82791498,-86.59841524,140.284,500,350065721.6045251,452725379.6686392,102659658.06411411,29.326
8PIN HOOK TN_360581,8RUTHERFORD_360010,36.04646628,-86.60595108,35.82791498,-86.59841524,33.234,500,90607090.20961078,111089599.79608019,20482509.586469416,22.606
8PLATEAU TN_360077,8RUTHERFORD_360010,36.05858036,-85.14194112,35.82791498,-86.59841524,163.712,500,401535478.28132087,436471534.4818276,34936056.200506724,8.701
8DAVIDSON TN_360048,8RUTHERFORD_360010,36.06703747,-86.9841046,35.82791498,-86.59841524,63.939,500,169100730.06846583,223072118.91892093,53971388.850455105,31.917
8GLEASON CT_360582,8RUTHERFORD_360010,36.24522988,-88.6114255,35.82791498,-86.59841524,206.28,500,509476867.8463311,641596810.3220726,132119942.47574146,25.932
8LAG CRK CT_360568,8RUTHERFORD_360010,36.27534882,-88.83423675,35.82791498,-86.59841524,227.857,500,560902876.1118174,697844395.237686,136941519.1258687,24.414
8CUMBERLAND_360040,8RUTHERFORD_360010,36.3921331,-87.65747953,35.82791498,-86.59841524,134.564,500,340743399.4476343,474526371.4891635,133782972.04152924,39.262
8PHIPPS B NP_360102,8RUTHERFORD_360010,36.46070569,-82.80788409,35.82791498,-86.59841524,411.572,500,1032353699.8541849,1092036118.8903427,59682419.036157876,5.781
8MONTGOMERY_360044,8RUTHERFORD_360010,36.59438524,-87.25325857,35.82791498,-86.59841524,135.658,500,346576433.41654056,475592468.82534635,129016035.4088058,37.226
8MARSHALL KY_360015,8RUTHERFORD_360010,37.02455006,-88.39384277,35.82791498,-86.59841524,257.751,500,644267860.1308311,830580615.0098001,186312754.87896892,28.919
7SHAWNEE FP_360002,8RUTHERFORD_360010,37.150267,-88.778122,35.82791498,-86.59841524,319.586,500,777528325.5858666,983713812.2180847,206185486.63221812,26.518
8PARADISE CC_360117,8RUTHERFORD_360010,37.259697,-86.976991,35.82791498,-86.59841524,210.361,500,524674950.20888823,671344293.045105,146669342.83621672,27.954
8PARADISE CC_360117,8RUTHERFORD_360010,37.259697,-86.976991,35.82791498,-86.59841524,210.361,500,524674950.20888823,671344293.045105,146669342.83621672,27.954
8CHOCTAW MS_360654,8SEQUOYAH NP_360081,33.2984397,-89.4127739,35.22706031,-85.09419774,513.344,500,1261278978.6645362,1505114342.4350686,243835363.77053243,19.332
8ACKERMAN CC_360627,8SEQUOYAH NP_360081,33.38593855,-89.20997726,35.22706031,-85.09419774,491.738,500,1207762771.1522517,1427725871.8836453,219963100.73139355,18.212
8CLAY_360688,8SEQUOYAH NP_360081,33.47863869,-88.74043971,35.22706031,-85.09419774,445.028,500,1095539905.2982984,1260539553.04308,164999647.7447818,15.061
8COGEN CALED_360606,8SEQUOYAH NP_360081,33.64779158,-88.31593565,35.22706031,-85.09419774,397.845,500,980489118.7974757,1105405767.5385714,124916648.74109562,12.74
8E POINT AL_360058,8SEQUOYAH NP_360081,34.19181783,-86.74805975,35.22706031,-85.09419774,250.955,500,624354684.1758218,647377738.693357,23023054.517535266,3.687
6CENTER PNT_360533,8SEQUOYAH NP_360081,34.6665318,-84.97089121,35.22706031,-85.09419774,133.443,500,337803936.52551085,369294822.3035457,31490885.77803484,9.322
8BR FERRY NP_360052,8SEQUOYAH NP_360081,34.70520875,-87.11705751,35.22706031,-85.09419774,238.033,500,605016233.0401196,645442197.9808831,40425964.940763414,6.682
6LOOPERS FRM_360602,8SEQUOYAH NP_360081,34.708916,-84.922795,35.22706031,-85.09419774,125.656,500,317452372.0943855,345323031.5990746,27870659.504689112,8.779
8LIMESTONE_360088,8SEQUOYAH NP_360081,34.71890958,-86.84630969,35.22706031,-85.09419774,212.659,500,543080263.9036155,583631294.6252244,40551030.72160892,7.467
6COUNTY LINE_360013,8SEQUOYAH NP_360081,34.74311084,-85.00751569,35.22706031,-85.09419774,121.363,500,308028862.27147317,344718781.53746855,36689919.26599536,11.911
6YOUNG GA_361454,8SEQUOYAH NP_360081,34.75072952,-85.27349349,35.22706031,-85.09419774,127.667,500,332656043.3151497,366011556.4687088,33355513.15355907,10.027
8MADISON AL_360060,8SEQUOYAH NP_360081,34.79577878,-86.52158584,35.22706031,-85.09419774,175.569,500,455056243.19054013,495059230.1962202,40002987.00568011,8.791
6KENSNGTN GA_361503,8SEQUOYAH NP_360081,34.81265905,-85.32344844,35.22706031,-85.09419774,127.962,500,333030273.556356,360897875.9682505,27867602.411894474,8.368
6ALPHA GA_361502,8SEQUOYAH NP_360081,34.813027,-84.853226,35.22706031,-85.09419774,106.151,500,269235459.1349033,293273602.3642607,24038143.229357377,8.928
6CLOUDLANDGA_361633,8SEQUOYAH NP_360081,34.81849122,-85.5353055,35.22706031,-85.09419774,101.657,500,265280307.08162016,287115522.3025461,21835215.220925905,8.231
8MAGNOL CC1_360613,8SEQUOYAH NP_360081,34.8287922,-89.20041124,35.22706031,-85.09419774,429.054,500,1050837784.623246,1309340786.5960145,258503001.97276863,24.6
6ROCK SPG GA_361500,8SEQUOYAH NP_360081,34.83897801,-85.28020801,35.22706031,-85.09419774,132.001,500,342287476.79336363,372141978.7695844,29854501.976220798,8.722
6WID CRK FP_360068,8SEQUOYAH NP_360081,34.88515896,-85.75604163,35.22706031,-85.09419774,101.702,500,264545478.9191466,278067051.9894911,13521573.070344506,5.111
6WRINGOLD GA_361504,8SEQUOYAH NP_360081,34.89324284,-85.13750475,35.22706031,-85.09419774,104.698,500,265193342.01212585,297988322.6462198,32794980.634093944,12.366
6BATTLFLD GA_361530,8SEQUOYAH NP_360081,34.9555953,-85.26465286,35.22706031,-85.09419774,96.461,500,254348705.4995674,279761344.4648733,25412638.965305947,9.991
6S HAVEN CC_360594,8SEQUOYAH NP_360081,34.99627529,-90.0485284,35.22706031,-85.09419774,521.502,500,1283087875.4139206,1638850812.5814488,355762937.16752815,27.727
